시도,중분류,시군구,소분류,읍면동
서울특별시,11010,종로구,11010720,청운효자동
서울특별시,11010,종로구,11010530,사직동
서울특별시,11010,종로구,11010540,삼청동
서울특별시,11010,종로구,11010550,부암동
서울특별시,11010,종로구,11010560,평창동
서울특별시,11010,종로구,11010570,무악동
서울특별시,11010,종로구,11010580,교남동
서울특별시,11010,종로구,11010600,가회동
서울특별시,11010,종로구,11010610,종로1.2.3.4가동
서울특별시,11010,종로구,11010630,종로5.6가동
서울특별시,11010,종로구,11010640,이화동
서울특별시,11010,종로구,11010730,혜화동
서울특별시,11010,종로구,11010670,창신1동
서울특별시,11010,종로구,11010680,창신2동
서울특별시,11010,종로구,11010690,창신3동
서울특별시,11010,종로구,11010700,숭인1동
서울특별시,11010,종로구,11010710,숭인2동
서울특별시,11020,중구,11020520,소공동
서울특별시,11020,중구,11020540,회현동
서울특별시,11020,중구,11020550,명동
서울특별시,11020,중구,11020570,필동
서울특별시,11020,중구,11020580,장충동
서울특별시,11020,중구,11020590,광희동
서울특별시,11020,중구,11020600,을지로동
서울특별시,11020,중구,11020690,신당동
서울특별시,11020,중구,11020700,다산동
서울특별시,11020,중구,11020710,약수동
서울특별시,11020,중구,11020720,청구동
서울특별시,11020,중구,11020650,신당5동
서울특별시,11020,중구,11020730,동화동
서울특별시,11020,중구,11020670,황학동
서울특별시,11020,중구,11020680,중림동
서울특별시,11030,용산구,11030510,후암동
서울특별시,11030,용산구,11030520,용산2가동
서울특별시,11030,용산구,11030530,남영동
서울특별시,11030,용산구,11030710,청파동
서울특별시,11030,용산구,11030720,원효로1동
서울특별시,11030,용산구,11030570,원효로2동
서울특별시,11030,용산구,11030580,효창동
서울특별시,11030,용산구,11030590,용문동
서울특별시,11030,용산구,11030730,한강로동
서울특별시,11030,용산구,11030630,이촌1동
서울특별시,11030,용산구,11030640,이촌2동
서울특별시,11030,용산구,11030650,이태원1동
서울특별시,11030,용산구,11030660,이태원2동
서울특별시,11030,용산구,11030740,한남동
서울특별시,11030,용산구,11030690,서빙고동
서울특별시,11030,용산구,11030700,보광동
서울특별시,11040,성동구,11040520,왕십리2동
서울특별시,11040,성동구,11040710,왕십리도선동
서울특별시,11040,성동구,11040540,마장동
서울특별시,11040,성동구,11040550,사근동
서울특별시,11040,성동구,11040560,행당1동
서울특별시,11040,성동구,11040570,행당2동
서울특별시,11040,성동구,11040580,응봉동
서울특별시,11040,성동구,11040590,금호1가동
서울특별시,11040,성동구,11040720,금호2.3가동
서울특별시,11040,성동구,11040620,금호4가동
서울특별시,11040,성동구,11040730,옥수동
서울특별시,11040,성동구,11040650,성수1가1동
서울특별시,11040,성동구,11040660,성수1가2동
서울특별시,11040,성동구,11040670,성수2가1동
서울특별시,11040,성동구,11040680,성수2가3동
서울특별시,11040,성동구,11040690,송정동
서울특별시,11040,성동구,11040700,용답동
서울특별시,11050,광진구,11050530,화양동
서울특별시,11050,광진구,11050540,군자동
서울특별시,11050,광진구,11050550,중곡1동
서울특별시,11050,광진구,11050560,중곡2동
서울특별시,11050,광진구,11050570,중곡3동
서울특별시,11050,광진구,11050580,중곡4동
서울특별시,11050,광진구,11050590,능동
서울특별시,11050,광진구,11050630,광장동
서울특별시,11050,광진구,11050640,자양1동
서울특별시,11050,광진구,11050650,자양2동
서울특별시,11050,광진구,11050660,자양3동
서울특별시,11050,광진구,11050670,자양4동
서울특별시,11050,광진구,11050600,구의1동
서울특별시,11050,광진구,11050610,구의2동
서울특별시,11050,광진구,11050620,구의3동
서울특별시,11060,동대문구,11060810,용신동
서울특별시,11060,동대문구,11060820,제기동
서울특별시,11060,동대문구,11060830,전농1동
서울특별시,11060,동대문구,11060840,전농2동
서울특별시,11060,동대문구,11060910,답십리1동
서울특별시,11060,동대문구,11060860,답십리2동
서울특별시,11060,동대문구,11060870,장안1동
서울특별시,11060,동대문구,11060880,장안2동
서울특별시,11060,동대문구,11060800,청량리동
서울특별시,11060,동대문구,11060710,회기동
서울특별시,11060,동대문구,11060720,휘경1동
서울특별시,11060,동대문구,11060730,휘경2동
서울특별시,11060,동대문구,11060890,이문1동
서울특별시,11060,동대문구,11060900,이문2동
서울특별시,11070,중랑구,11070520,면목2동
서울특별시,11070,중랑구,11070540,면목4동
서울특별시,11070,중랑구,11070550,면목5동
서울특별시,11070,중랑구,11070710,면목본동
서울특별시,11070,중랑구,11070570,면목7동
서울특별시,11070,중랑구,11070720,면목3.8동
서울특별시,11070,중랑구,11070590,상봉1동
서울특별시,11070,중랑구,11070600,상봉2동
서울특별시,11070,중랑구,11070610,중화1동
서울특별시,11070,중랑구,11070620,중화2동
서울특별시,11070,중랑구,11070640,묵1동
서울특별시,11070,중랑구,11070650,묵2동
서울특별시,11070,중랑구,11070730,망우본동
서울특별시,11070,중랑구,11070680,망우3동
서울특별시,11070,중랑구,11070690,신내1동
서울특별시,11070,중랑구,11070700,신내2동
서울특별시,11080,성북구,11080810,성북동
서울특별시,11080,성북구,11080820,삼선동
서울특별시,11080,성북구,11080830,동선동
서울특별시,11080,성북구,11080580,돈암1동
서울특별시,11080,성북구,11080590,돈암2동
서울특별시,11080,성북구,11080600,안암동
서울특별시,11080,성북구,11080610,보문동
서울특별시,11080,성북구,11080620,정릉1동
서울특별시,11080,성북구,11080630,정릉2동
서울특별시,11080,성북구,11080640,정릉3동
서울특별시,11080,성북구,11080650,정릉4동
서울특별시,11080,성북구,11080660,길음1동
서울특별시,11080,성북구,11080680,길음2동
서울특별시,11080,성북구,11080840,종암동
서울특별시,11080,성북구,11080710,월곡1동
서울특별시,11080,성북구,11080720,월곡2동
서울특별시,11080,성북구,11080760,장위1동
서울특별시,11080,성북구,11080770,장위2동
서울특별시,11080,성북구,11080780,장위3동
서울특별시,11080,성북구,11080850,석관동
서울특별시,11090,강북구,11090690,삼양동
서울특별시,11090,강북구,11090700,미아동
서울특별시,11090,강북구,11090710,송중동
서울특별시,11090,강북구,11090720,송천동
서울특별시,11090,강북구,11090730,삼각산동
서울특별시,11090,강북구,11090600,번1동
서울특별시,11090,강북구,11090610,번2동
서울특별시,11090,강북구,11090620,번3동
서울특별시,11090,강북구,11090630,수유1동
서울특별시,11090,강북구,11090640,수유2동
서울특별시,11090,강북구,11090650,수유3동
서울특별시,11090,강북구,11090740,우이동
서울특별시,11090,강북구,11090750,인수동
서울특별시,11100,도봉구,11100590,창1동
서울특별시,11100,도봉구,11100600,창2동
서울특별시,11100,도봉구,11100610,창3동
서울특별시,11100,도봉구,11100620,창4동
서울특별시,11100,도봉구,11100630,창5동
서울특별시,11100,도봉구,11100640,도봉1동
서울특별시,11100,도봉구,11100650,도봉2동
서울특별시,11100,도봉구,11100510,쌍문1동
서울특별시,11100,도봉구,11100520,쌍문2동
서울특별시,11100,도봉구,11100530,쌍문3동
서울특별시,11100,도봉구,11100540,쌍문4동
서울특별시,11100,도봉구,11100550,방학1동
서울특별시,11100,도봉구,11100560,방학2동
서울특별시,11100,도봉구,11100570,방학3동
서울특별시,11110,노원구,11110510,월계1동
서울특별시,11110,노원구,11110520,월계2동
서울특별시,11110,노원구,11110530,월계3동
서울특별시,11110,노원구,11110790,공릉1동
서울특별시,11110,노원구,11110560,공릉2동
서울특별시,11110,노원구,11110580,하계1동
서울특별시,11110,노원구,11110590,하계2동
서울특별시,11110,노원구,11110600,중계본동
서울특별시,11110,노원구,11110610,중계1동
서울특별시,11110,노원구,11110640,중계4동
서울특별시,11110,노원구,11110780,중계2.3동
서울특별시,11110,노원구,11110650,상계1동
서울특별시,11110,노원구,11110660,상계2동
서울특별시,11110,노원구,11110760,상계3.4동
서울특별시,11110,노원구,11110690,상계5동
서울특별시,11110,노원구,11110770,상계6.7동
서울특별시,11110,노원구,11110720,상계8동
서울특별시,11110,노원구,11110730,상계9동
서울특별시,11110,노원구,11110740,상계10동
서울특별시,11120,은평구,11120510,녹번동
서울특별시,11120,은평구,11120520,불광1동
서울특별시,11120,은평구,11120720,불광2동
서울특별시,11120,은평구,11120550,갈현1동
서울특별시,11120,은평구,11120560,갈현2동
서울특별시,11120,은평구,11120570,구산동
서울특별시,11120,은평구,11120580,대조동
서울특별시,11120,은평구,11120590,응암1동
서울특별시,11120,은평구,11120600,응암2동
서울특별시,11120,은평구,11120730,응암3동
서울특별시,11120,은평구,11120740,역촌동
서울특별시,11120,은평구,11120650,신사1동
서울특별시,11120,은평구,11120660,신사2동
서울특별시,11120,은평구,11120670,증산동
서울특별시,11120,은평구,11120680,수색동
서울특별시,11120,은평구,11120710,진관동
서울특별시,11130,서대문구,11130520,천연동
서울특별시,11130,서대문구,11130740,북아현동
서울특별시,11130,서대문구,11130730,충현동
서울특별시,11130,서대문구,11130750,신촌동
서울특별시,11130,서대문구,11130760,연희동
서울특별시,11130,서대문구,11130620,홍제1동
서울특별시,11130,서대문구,11130640,홍제3동
서울특별시,11130,서대문구,11130650,홍제2동
서울특별시,11130,서대문구,11130660,홍은1동
서울특별시,11130,서대문구,11130680,홍은2동
서울특별시,11130,서대문구,11130690,남가좌1동
서울특별시,11130,서대문구,11130700,남가좌2동
서울특별시,11130,서대문구,11130710,북가좌1동
서울특별시,11130,서대문구,11130720,북가좌2동
서울특별시,11140,마포구,11140780,아현동
서울특별시,11140,마포구,11140770,공덕동
서울특별시,11140,마포구,11140750,도화동
서울특별시,11140,마포구,11140590,용강동
서울특별시,11140,마포구,11140600,대흥동
서울특별시,11140,마포구,11140610,염리동
서울특별시,11140,마포구,11140630,신수동
서울특별시,11140,마포구,11140760,서강동
서울특별시,11140,마포구,11140660,서교동
서울특별시,11140,마포구,11140680,합정동
서울특별시,11140,마포구,11140690,망원1동
서울특별시,11140,마포구,11140700,망원2동
서울특별시,11140,마포구,11140710,연남동
서울특별시,11140,마포구,11140720,성산1동
서울특별시,11140,마포구,11140730,성산2동
서울특별시,11140,마포구,11140740,상암동
서울특별시,11150,양천구,11150510,목1동
서울특별시,11150,양천구,11150520,목2동
서울특별시,11150,양천구,11150530,목3동
서울특별시,11150,양천구,11150540,목4동
서울특별시,11150,양천구,11150710,목5동
서울특별시,11150,양천구,11150570,신월1동
서울특별시,11150,양천구,11150580,신월2동
서울특별시,11150,양천구,11150590,신월3동
서울특별시,11150,양천구,11150600,신월4동
서울특별시,11150,양천구,11150610,신월5동
서울특별시,11150,양천구,11150620,신월6동
서울특별시,11150,양천구,11150630,신월7동
서울특별시,11150,양천구,11150640,신정1동
서울특별시,11150,양천구,11150650,신정2동
서울특별시,11150,양천구,11150660,신정3동
서울특별시,11150,양천구,11150720,신정4동
서울특별시,11150,양천구,11150690,신정6동
서울특별시,11150,양천구,11150700,신정7동
서울특별시,11160,강서구,11160510,염창동
서울특별시,11160,강서구,11160520,등촌1동
서울특별시,11160,강서구,11160530,등촌2동
서울특별시,11160,강서구,11160540,등촌3동
서울특별시,11160,강서구,11160730,화곡1동
서울특별시,11160,강서구,11160570,화곡2동
서울특별시,11160,강서구,11160580,화곡3동
서울특별시,11160,강서구,11160590,화곡4동
서울특별시,11160,강서구,11160550,화곡본동
서울특별시,11160,강서구,11160610,화곡6동
서울특별시,11160,강서구,11160630,화곡8동
서울특별시,11160,강서구,11160640,가양1동
서울특별시,11160,강서구,11160650,가양2동
서울특별시,11160,강서구,11160660,가양3동
서울특별시,11160,강서구,11160670,발산1동
서울특별시,11160,강서구,11160740,우장산동
서울특별시,11160,강서구,11160690,공항동
서울특별시,11160,강서구,11160700,방화1동
서울특별시,11160,강서구,11160710,방화2동
서울특별시,11160,강서구,11160720,방화3동
서울특별시,11170,구로구,11170510,신도림동
서울특별시,11170,구로구,11170520,구로1동
서울특별시,11170,구로구,11170710,구로2동
서울특별시,11170,구로구,11170540,구로3동
서울특별시,11170,구로구,11170550,구로4동
서울특별시,11170,구로구,11170560,구로5동
서울특별시,11170,구로구,11170700,가리봉동
서울특별시,11170,구로구,11170610,고척1동
서울특별시,11170,구로구,11170620,고척2동
서울특별시,11170,구로구,11170720,개봉1동
서울특별시,11170,구로구,11170640,개봉2동
서울특별시,11170,구로구,11170650,개봉3동
서울특별시,11170,구로구,11170670,오류1동
서울특별시,11170,구로구,11170730,오류2동
서울특별시,11170,구로구,11170690,수궁동
서울특별시,11170,구로구,11170740,항동
서울특별시,11180,금천구,11180510,가산동
서울특별시,11180,금천구,11180520,독산1동
서울특별시,11180,금천구,11180530,독산2동
서울특별시,11180,금천구,11180540,독산3동
서울특별시,11180,금천구,11180550,독산4동
서울특별시,11180,금천구,11180570,시흥1동
서울특별시,11180,금천구,11180580,시흥2동
서울특별시,11180,금천구,11180590,시흥3동
서울특별시,11180,금천구,11180600,시흥4동
서울특별시,11180,금천구,11180610,시흥5동
서울특별시,11190,영등포구,11190730,영등포본동
서울특별시,11190,영등포구,11190740,영등포동
서울특별시,11190,영등포구,11190540,여의동
서울특별시,11190,영등포구,11190550,당산1동
서울특별시,11190,영등포구,11190560,당산2동
서울특별시,11190,영등포구,11190750,도림동
서울특별시,11190,영등포구,11190760,문래동
서울특별시,11190,영등포구,11190610,양평1동
서울특별시,11190,영등포구,11190620,양평2동
서울특별시,11190,영등포구,11190630,신길1동
서울특별시,11190,영등포구,11190650,신길3동
서울특별시,11190,영등포구,11190660,신길4동
서울특별시,11190,영등포구,11190670,신길5동
서울특별시,11190,영등포구,11190680,신길6동
서울특별시,11190,영등포구,11190690,신길7동
서울특별시,11190,영등포구,11190700,대림1동
서울특별시,11190,영등포구,11190710,대림2동
서울특별시,11190,영등포구,11190720,대림3동
서울특별시,11200,동작구,11200720,노량진1동
서울특별시,11200,동작구,11200520,노량진2동
서울특별시,11200,동작구,11200530,상도1동
서울특별시,11200,동작구,11200540,상도2동
서울특별시,11200,동작구,11200550,상도3동
서울특별시,11200,동작구,11200560,상도4동
서울특별시,11200,동작구,11200710,흑석동
서울특별시,11200,동작구,11200630,사당1동
서울특별시,11200,동작구,11200730,사당2동
서울특별시,11200,동작구,11200650,사당3동
서울특별시,11200,동작구,11200660,사당4동
서울특별시,11200,동작구,11200670,사당5동
서울특별시,11200,동작구,11200680,대방동
서울특별시,11200,동작구,11200690,신대방1동
서울특별시,11200,동작구,11200700,신대방2동
서울특별시,11210,관악구,11210520,보라매동
서울특별시,11210,관악구,11210540,청림동
서울특별시,11210,관악구,11210790,성현동
서울특별시,11210,관악구,11210570,행운동
서울특별시,11210,관악구,11210580,낙성대동
서울특별시,11210,관악구,11210800,청룡동
서울특별시,11210,관악구,11210780,은천동
서울특별시,11210,관악구,11210610,중앙동
서울특별시,11210,관악구,11210620,인헌동
서울특별시,11210,관악구,11210630,남현동
서울특별시,11210,관악구,11210640,서원동
서울특별시,11210,관악구,11210650,신원동
서울특별시,11210,관악구,11210660,서림동
서울특별시,11210,관악구,11210680,신사동
서울특별시,11210,관악구,11210690,신림동
서울특별시,11210,관악구,11210710,난향동
서울특별시,11210,관악구,11210720,조원동
서울특별시,11210,관악구,11210730,대학동
서울특별시,11210,관악구,11210820,삼성동
서울특별시,11210,관악구,11210830,미성동
서울특별시,11210,관악구,11210810,난곡동
서울특별시,11220,서초구,11220510,서초1동
서울특별시,11220,서초구,11220520,서초2동
서울특별시,11220,서초구,11220530,서초3동
서울특별시,11220,서초구,11220540,서초4동
서울특별시,11220,서초구,11220550,잠원동
서울특별시,11220,서초구,11220560,반포본동
서울특별시,11220,서초구,11220570,반포1동
서울특별시,11220,서초구,11220580,반포2동
서울특별시,11220,서초구,11220590,반포3동
서울특별시,11220,서초구,11220600,반포4동
서울특별시,11220,서초구,11220610,방배본동
서울특별시,11220,서초구,11220620,방배1동
서울특별시,11220,서초구,11220630,방배2동
서울특별시,11220,서초구,11220640,방배3동
서울특별시,11220,서초구,11220650,방배4동
서울특별시,11220,서초구,11220660,양재1동
서울특별시,11220,서초구,11220670,양재2동
서울특별시,11220,서초구,11220680,내곡동
서울특별시,11230,강남구,11230510,신사동
서울특별시,11230,강남구,11230520,논현1동
서울특별시,11230,강남구,11230530,논현2동
서울특별시,11230,강남구,11230770,압구정동
서울특별시,11230,강남구,11230780,청담동
서울특별시,11230,강남구,11230580,삼성1동
서울특별시,11230,강남구,11230590,삼성2동
서울특별시,11230,강남구,11230600,대치1동
서울특별시,11230,강남구,11230790,대치2동
서울특별시,11230,강남구,11230630,대치4동
서울특별시,11230,강남구,11230640,역삼1동
서울특별시,11230,강남구,11230650,역삼2동
서울특별시,11230,강남구,11230660,도곡1동
서울특별시,11230,강남구,11230670,도곡2동
서울특별시,11230,강남구,11230680,개포1동
서울특별시,11230,강남구,11230800,개포2동
서울특별시,11230,강남구,11230511,개포3동
서울특별시,11230,강남구,11230710,개포4동
서울특별시,11230,강남구,11230760,세곡동
서울특별시,11230,강남구,11230720,일원본동
서울특별시,11230,강남구,11230730,일원1동
서울특별시,11230,강남구,11230750,수서동
서울특별시,11240,송파구,11240510,풍납1동
서울특별시,11240,송파구,11240520,풍납2동
서울특별시,11240,송파구,11240530,거여1동
서울특별시,11240,송파구,11240540,거여2동
서울특별시,11240,송파구,11240550,마천1동
서울특별시,11240,송파구,11240560,마천2동
서울특별시,11240,송파구,11240570,방이1동
서울특별시,11240,송파구,11240580,방이2동
서울특별시,11240,송파구,11240590,오륜동
서울특별시,11240,송파구,11240600,오금동
서울특별시,11240,송파구,11240610,송파1동
서울특별시,11240,송파구,11240620,송파2동
서울특별시,11240,송파구,11240630,석촌동
서울특별시,11240,송파구,11240640,삼전동
서울특별시,11240,송파구,11240650,가락본동
서울특별시,11240,송파구,11240660,가락1동
서울특별시,11240,송파구,11240670,가락2동
서울특별시,11240,송파구,11240680,문정1동
서울특별시,11240,송파구,11240690,문정2동
서울특별시,11240,송파구,11240810,장지동
서울특별시,11240,송파구,11240820,위례동
서울특별시,11240,송파구,11240710,잠실본동
서울특별시,11240,송파구,11240790,잠실2동
서울특별시,11240,송파구,11240800,잠실3동
서울특별시,11240,송파구,11240750,잠실4동
서울특별시,11240,송파구,11240770,잠실6동
서울특별시,11240,송파구,11240780,잠실7동
서울특별시,11250,강동구,11250750,강일동
서울특별시,11250,강동구,11250760,상일1동
서울특별시,11250,강동구,11250770,상일2동
서울특별시,11250,강동구,11250530,명일1동
서울특별시,11250,강동구,11250540,명일2동
서울특별시,11250,강동구,11250550,고덕1동
서울특별시,11250,강동구,11250560,고덕2동
서울특별시,11250,강동구,11250720,암사1동
서울특별시,11250,강동구,11250580,암사2동
서울특별시,11250,강동구,11250590,암사3동
서울특별시,11250,강동구,11250610,천호1동
서울특별시,11250,강동구,11250730,천호2동
서울특별시,11250,강동구,11250630,천호3동
서울특별시,11250,강동구,11250650,성내1동
서울특별시,11250,강동구,11250660,성내2동
서울특별시,11250,강동구,11250670,성내3동
서울특별시,11250,강동구,11250740,길동
서울특별시,11250,강동구,11250700,둔촌1동
서울특별시,11250,강동구,11250710,둔촌2동
부산광역시,21010,중구,21010510,중앙동
부산광역시,21010,중구,21010520,동광동
부산광역시,21010,중구,21010530,대청동
부산광역시,21010,중구,21010540,보수동
부산광역시,21010,중구,21010560,부평동
부산광역시,21010,중구,21010570,광복동
부산광역시,21010,중구,21010580,남포동
부산광역시,21010,중구,21010590,영주1동
부산광역시,21010,중구,21010600,영주2동
부산광역시,21020,서구,21020510,동대신1동
부산광역시,21020,서구,21020520,동대신2동
부산광역시,21020,서구,21020530,동대신3동
부산광역시,21020,서구,21020540,서대신1동
부산광역시,21020,서구,21020560,서대신3동
부산광역시,21020,서구,21020570,서대신4동
부산광역시,21020,서구,21020590,부민동
부산광역시,21020,서구,21020610,아미동
부산광역시,21020,서구,21020630,초장동
부산광역시,21020,서구,21020640,충무동
부산광역시,21020,서구,21020650,남부민1동
부산광역시,21020,서구,21020690,남부민2동
부산광역시,21020,서구,21020680,암남동
부산광역시,21030,동구,21030510,초량1동
부산광역시,21030,동구,21030520,초량2동
부산광역시,21030,동구,21030530,초량3동
부산광역시,21030,동구,21030550,초량6동
부산광역시,21030,동구,21030560,수정1동
부산광역시,21030,동구,21030570,수정2동
부산광역시,21030,동구,21030590,수정4동
부산광역시,21030,동구,21030600,수정5동
부산광역시,21030,동구,21030700,좌천동
부산광역시,21030,동구,21030710,범일1동
부산광역시,21030,동구,21030660,범일2동
부산광역시,21030,동구,21030680,범일5동
부산광역시,21040,영도구,21040530,남항동
부산광역시,21040,영도구,21040540,영선1동
부산광역시,21040,영도구,21040550,영선2동
부산광역시,21040,영도구,21040680,신선동
부산광역시,21040,영도구,21040590,봉래1동
부산광역시,21040,영도구,21040690,봉래2동
부산광역시,21040,영도구,21040630,청학1동
부산광역시,21040,영도구,21040640,청학2동
부산광역시,21040,영도구,21040650,동삼1동
부산광역시,21040,영도구,21040660,동삼2동
부산광역시,21040,영도구,21040670,동삼3동
부산광역시,21050,부산진구,21050820,부전1동
부산광역시,21050,부산진구,21050520,부전2동
부산광역시,21050,부산진구,21050540,연지동
부산광역시,21050,부산진구,21050550,초읍동
부산광역시,21050,부산진구,21050560,양정1동
부산광역시,21050,부산진구,21050570,양정2동
부산광역시,21050,부산진구,21050830,전포1동
부산광역시,21050,부산진구,21050610,전포2동
부산광역시,21050,부산진구,21050640,부암1동
부산광역시,21050,부산진구,21050660,부암3동
부산광역시,21050,부산진구,21050800,당감제1동
부산광역시,21050,부산진구,21050680,당감2동
부산광역시,21050,부산진구,21050700,당감4동
부산광역시,21050,부산진구,21050810,가야제1동
부산광역시,21050,부산진구,21050720,가야2동
부산광역시,21050,부산진구,21050740,개금1동
부산광역시,21050,부산진구,21050750,개금2동
부산광역시,21050,부산진구,21050760,개금3동
부산광역시,21050,부산진구,21050770,범천1동
부산광역시,21050,부산진구,21050840,범천2동
부산광역시,21060,동래구,21060510,수민동
부산광역시,21060,동래구,21060520,복산동
부산광역시,21060,동래구,21060650,명륜동
부산광역시,21060,동래구,21060550,온천1동
부산광역시,21060,동래구,21060560,온천2동
부산광역시,21060,동래구,21060570,온천3동
부산광역시,21060,동래구,21060580,사직1동
부산광역시,21060,동래구,21060590,사직2동
부산광역시,21060,동래구,21060600,사직3동
부산광역시,21060,동래구,21060610,안락1동
부산광역시,21060,동래구,21060620,안락2동
부산광역시,21060,동래구,21060630,명장1동
부산광역시,21060,동래구,21060640,명장2동
부산광역시,21070,남구,21070700,대연1동
부산광역시,21070,남구,21070530,대연3동
부산광역시,21070,남구,21070540,대연4동
부산광역시,21070,남구,21070550,대연5동
부산광역시,21070,남구,21070560,대연6동
부산광역시,21070,남구,21070570,용호1동
부산광역시,21070,남구,21070580,용호2동
부산광역시,21070,남구,21070590,용호3동
부산광역시,21070,남구,21070600,용호4동
부산광역시,21070,남구,21070610,용당동
부산광역시,21070,남구,21070620,감만1동
부산광역시,21070,남구,21070630,감만2동
부산광역시,21070,남구,21070710,우암동
부산광역시,21070,남구,21070660,문현1동
부산광역시,21070,남구,21070670,문현2동
부산광역시,21070,남구,21070680,문현3동
부산광역시,21070,남구,21070690,문현4동
부산광역시,21080,북구,21080510,구포1동
부산광역시,21080,북구,21080520,구포2동
부산광역시,21080,북구,21080530,구포3동
부산광역시,21080,북구,21080540,금곡동
부산광역시,21080,북구,21080550,화명1동
부산광역시,21080,북구,21080620,화명2동
부산광역시,21080,북구,21080630,화명3동
부산광역시,21080,북구,21080560,덕천1동
부산광역시,21080,북구,21080570,덕천2동
부산광역시,21080,북구,21080580,덕천3동
부산광역시,21080,북구,21080590,만덕1동
부산광역시,21080,북구,21080600,만덕2동
부산광역시,21080,북구,21080610,만덕3동
부산광역시,21090,해운대구,21090730,우1동
부산광역시,21090,해운대구,21090740,우2동
부산광역시,21090,해운대구,21090750,우3동
부산광역시,21090,해운대구,21090530,중1동
부산광역시,21090,해운대구,21090540,중2동
부산광역시,21090,해운대구,21090660,좌1동
부산광역시,21090,해운대구,21090670,좌2동
부산광역시,21090,해운대구,21090680,좌3동
부산광역시,21090,해운대구,21090690,좌4동
부산광역시,21090,해운대구,21090560,송정동
부산광역시,21090,해운대구,21090700,반여1동
부산광역시,21090,해운대구,21090580,반여2동
부산광역시,21090,해운대구,21090590,반여3동
부산광역시,21090,해운대구,21090710,반여4동
부산광역시,21090,해운대구,21090720,반송1동
부산광역시,21090,해운대구,21090620,반송2동
부산광역시,21090,해운대구,21090640,재송1동
부산광역시,21090,해운대구,21090650,재송2동
부산광역시,21100,사하구,21100510,괴정1동
부산광역시,21100,사하구,21100520,괴정2동
부산광역시,21100,사하구,21100530,괴정3동
부산광역시,21100,사하구,21100540,괴정4동
부산광역시,21100,사하구,21100550,당리동
부산광역시,21100,사하구,21100560,하단1동
부산광역시,21100,사하구,21100570,하단2동
부산광역시,21100,사하구,21100580,신평1동
부산광역시,21100,사하구,21100590,신평2동
부산광역시,21100,사하구,21100600,장림1동
부산광역시,21100,사하구,21100610,장림2동
부산광역시,21100,사하구,21100620,다대1동
부산광역시,21100,사하구,21100630,다대2동
부산광역시,21100,사하구,21100640,구평동
부산광역시,21100,사하구,21100650,감천1동
부산광역시,21100,사하구,21100660,감천2동
부산광역시,21110,금정구,21110510,서1동
부산광역시,21110,금정구,21110520,서2동
부산광역시,21110,금정구,21110720,서3동
부산광역시,21110,금정구,21110730,금사회동동
부산광역시,21110,금정구,21110570,부곡1동
부산광역시,21110,금정구,21110580,부곡2동
부산광역시,21110,금정구,21110590,부곡3동
부산광역시,21110,금정구,21110600,부곡4동
부산광역시,21110,금정구,21110610,장전1동
부산광역시,21110,금정구,21110740,장전2동
부산광역시,21110,금정구,21110640,선두구동
부산광역시,21110,금정구,21110670,청룡노포동
부산광역시,21110,금정구,21110680,남산동
부산광역시,21110,금정구,21110690,구서1동
부산광역시,21110,금정구,21110700,구서2동
부산광역시,21110,금정구,21110710,금성동
부산광역시,21120,강서구,21120510,대저1동
부산광역시,21120,강서구,21120520,대저2동
부산광역시,21120,강서구,21120530,강동동
부산광역시,21120,강서구,21120590,명지1동
부산광역시,21120,강서구,21120600,명지2동
부산광역시,21120,강서구,21120550,가락동
부산광역시,21120,강서구,21120560,녹산동
부산광역시,21120,강서구,21120580,가덕도동
부산광역시,21130,연제구,21130510,거제1동
부산광역시,21130,연제구,21130520,거제2동
부산광역시,21130,연제구,21130530,거제3동
부산광역시,21130,연제구,21130540,거제4동
부산광역시,21130,연제구,21130550,연산1동
부산광역시,21130,연제구,21130560,연산2동
부산광역시,21130,연제구,21130570,연산3동
부산광역시,21130,연제구,21130580,연산4동
부산광역시,21130,연제구,21130590,연산5동
부산광역시,21130,연제구,21130600,연산6동
부산광역시,21130,연제구,21130620,연산8동
부산광역시,21130,연제구,21130630,연산9동
부산광역시,21140,수영구,21140510,남천1동
부산광역시,21140,수영구,21140520,남천2동
부산광역시,21140,수영구,21140530,수영동
부산광역시,21140,수영구,21140540,망미1동
부산광역시,21140,수영구,21140550,망미2동
부산광역시,21140,수영구,21140560,광안1동
부산광역시,21140,수영구,21140570,광안2동
부산광역시,21140,수영구,21140580,광안3동
부산광역시,21140,수영구,21140590,광안4동
부산광역시,21140,수영구,21140600,민락동
부산광역시,21150,사상구,21150510,삼락동
부산광역시,21150,사상구,21150520,모라1동
부산광역시,21150,사상구,21150540,모라3동
부산광역시,21150,사상구,21150550,덕포1동
부산광역시,21150,사상구,21150560,덕포2동
부산광역시,21150,사상구,21150570,괘법동
부산광역시,21150,사상구,21150650,감전동
부산광역시,21150,사상구,21150600,주례1동
부산광역시,21150,사상구,21150610,주례2동
부산광역시,21150,사상구,21150620,주례3동
부산광역시,21150,사상구,21150630,학장동
부산광역시,21150,사상구,21150640,엄궁동
부산광역시,21510,기장군,21510110,기장읍
부산광역시,21510,기장군,21510120,장안읍
부산광역시,21510,기장군,21510130,정관읍
부산광역시,21510,기장군,21510111,일광읍
부산광역시,21510,기장군,21510330,철마면
대구광역시,22010,중구,22010700,동인동
대구광역시,22010,중구,22010540,삼덕동
